"","MEAN_TEMPERATURE","MIN_TEMPERATURE","MAX_TEMPERATURE","TOTAL_PRECIPITATION","TOTAL_SNOW","SNOW_ON_GROUND","DIRECTION_MAX_GUST","SPEED_MAX_GUST","COOLING_DEGREE_DAYS","HEATING_DEGREE_DAYS","MIN_REL_HUMIDITY","MAX_REL_HUMIDITY","Demand","Time"
"23",-1.16908131917882,-1.30676273021715,-1.02167092983764,-0.432639039765248,-0.219429834285548,3.27756412113504,NA,NA,-0.52244999591232,1.25430753306993,0.175440077505184,0.329382143296385,0.636972632473446,23
"24",-0.843646962300331,-0.702272561916867,-0.951258609654187,3.89473455731864,-0.219429834285548,2.55731406759684,-1.83981740155521,0.766932228190975,-0.52244999591232,0.861993517735657,0.0471042757652878,0.62921765427253,0.477086181910653,24
"25",-0.763695961129491,-0.435621210231513,-1.03306115810261,1.09736390458128,-0.219429834285548,0.540613917689894,-1.65984028420868,0.466750383227726,-0.52244999591232,0.765611873830003,2.5088182909579,1.26886674435497,-0.0657935775257656,25
"26",-0.771156177788038,-0.501680764551753,-0.989571195636358,-0.161860075562867,-0.181685118342176,0.144476388243887,0.000857662216089887,-0.733976996625255,-0.52244999591232,0.774605231447959,1.89047306439292,0.929053165248674,-0.309119312784592,26
"27",-0.896572272934548,-0.579202707292857,-1.15524724312683,-0.405153956932675,-0.219429834285548,-0.179636135848301,1.16252814690732,-0.884067919106874,-0.52244999591232,0.925795451025312,1.55213322344228,0.349371177361453,0.47766885847976,27
"28",-1.00129682376396,-0.786732266070599,-1.16456652079817,-0.441800734042772,-0.219429834285548,-0.251661141202121,-0.187300233191639,-0.748986088873413,-0.52244999591232,1.05204182966229,0.980455561146368,0.349371177361453,0.560816804891241,28
"29",-1.51365887352074,-1.45034422727849,-1.53216025116765,-0.454016326412804,-0.219429834285548,-0.305679895217485,-0.592248747221326,-1.16548839875992,-0.52244999591232,1.66969884342387,-0.10456530810914,-0.590113423697129,0.725772541605259,29
"30",-1.4900113943012,-1.44069168966092,-1.49695409107593,-0.454016326412804,-0.219429834285548,-0.305679895217485,-1.88072129186124,-1.16548839875992,-0.52244999591232,1.64119159663488,1.31879540209702,0.00955759825516006,0.800879551363072,30
"31",-1.15894668522758,-1.07510182739548,-1.20495005737397,-0.392938364562643,0.0636555352897449,-0.32368614655594,-0.899027924516543,NA,-0.52244999591232,1.24209014158893,1.34212918423154,0.52927248394714,0.698211939886527,31
"32",-1.14092955820317,-0.987022421635163,-1.24326264335614,-0.145572619069492,0.997837254888213,-0.32368614655594,-0.408181240844195,-1.16548839875992,-0.52244999591232,1.2203703345116,1.34212918423154,0.969031233378823,0.00622524641578362,32
"33",-0.97314506278831,-0.804830774103542,-1.09518967591153,0.559877840299866,1.25261408750598,0.612638923043713,-0.346825405385152,-1.0529202068987,-0.52244999591232,1.01810463110397,2.33381492494894,1.18891060809466,-0.179240705530779,33
"34",-0.713022791373325,-0.625052260976312,-0.776263284492377,-0.438746835950264,-0.219429834285548,0.396563906982255,0.696223797418586,0.241613999505293,-0.52244999591232,0.704524916425012,0.420444789917719,0.469305381751911,0.255669085650227,34
"35",-1.00917931683714,-0.909802120694608,-1.07240921938159,-0.454016326412804,-0.219429834285548,-0.0355861251406622,1.11344347854008,0.241613999505293,-0.52244999591232,1.06154424525862,0.4904461363213,-1.48961995662556,0.449816918476475,35
"36",-1.54645567505737,-1.44235071956394,-1.60464352194473,-0.0620994045409391,1.10163522373249,-0.0355861251406622,1.23615514945817,0.309154914622023,-0.52244999591232,1.70923567974433,-0.699576752539581,0.00955759825516006,0.675662356662109,36
